url,brand,first_reg,type,body_type,engine,fuel,mileage,drive_type,gearbox,color,price
https://www.auto24.ee/soidukid/4222293,Volkswagen ID.4,2023,maastur,universaal,77kW,elekter,9557,nelikvedu,automaat,must,29900
https://www.auto24.ee/soidukid/4230491,Volkswagen Tiguan,2021,sõiduauto,universaal,2.0 110kW,diisel,126700,nelikvedu,automaat (DSG),sinine met.,29900
https://www.auto24.ee/soidukid/4245685,Volkswagen Tiguan,2022,sõiduauto,universaal,1.4 180kW,pistikhübriid (bensiin / elekter),82918,esivedu,automaat,valge,29900
https://www.auto24.ee/soidukid/4248345,Volkswagen Tiguan PHEV Elegance,2021,sõiduauto,universaal,1.4 150kW,pistikhübriid (bensiin / elekter),28401,esivedu,automaat,sinine met. (Nightshade Blue Metallic),29900
https://www.auto24.ee/soidukid/4235002,Volkswagen Touareg,2018,maastur,universaal,3.0 TDI V6 210kW,diisel,230091,nelikvedu,automaat,hõbedane met.,29900
https://www.auto24.ee/soidukid/4230002,Volvo S60,2020,sõiduauto,sedaan,2.0 140kW,bensiin,29007,esivedu,automaat,hall met.,29900
https://www.auto24.ee/soidukid/4202381,Volvo V60 T8 AWD Twin Engine Recharge Pistikhübriid Full,2020,sõiduauto,universaal,2.0 288kW,pistikhübriid (bensiin / elekter),129000,nelikvedu,automaat,valge met. (Crystal White Metallic),29900
https://www.auto24.ee/soidukid/4235303,Volvo V90,2019,sõiduauto,universaal,2.0 140kW,diisel,96321,nelikvedu,automaat,must,29900
https://www.auto24.ee/soidukid/4223677,Volvo V90 Cross Country,2018,sõiduauto,universaal,2.0 D4 140kW,diisel,137700,nelikvedu,automaat,must,29900
https://www.auto24.ee/soidukid/3275447,Volvo XC90,2015,maastur,universaal,2.0 D5 165kW,diisel,130000,nelikvedu,poolautomaat,must met.,29900
https://www.auto24.ee/soidukid/4116042,Volvo XC90 2018 Polestar,2017,sõiduauto,universaal,2.0 173kW,diisel,194000,nelikvedu,automaat,hall met.,29900
https://www.auto24.ee/soidukid/4236708,Volvo XC90 AWD Inscription,2016,maastur,universaal,2.0 173kW,diisel,271500,nelikvedu,automaat,hall met. (Savile Grey),29900
https://www.auto24.ee/soidukid/4217232,Volvo XC90 D5 AWD INSCRIPTION,2018,maastur,universaal,2.0 173kW,diisel,135533,nelikvedu,automaat,pruun met. (Maple Brown),29900
https://www.auto24.ee/soidukid/4244383,Volvo XC90 D5 AWD Inscription MY2018,2017,maastur,universaal,2.0 173kW,diisel,157971,nelikvedu,automaat,must,29900
https://www.auto24.ee/soidukid/4237483,Volvo XC90 Inscription,2016,maastur,universaal,2.0 173kW,diisel,155474,nelikvedu,automaat,hall,29900
https://www.auto24.ee/soidukid/4073967,Volkswagen Sharan ALLSTAR Edition,2020,sõiduauto,mahtuniversaal,2.0 TDi 110kW,diisel,172000,esivedu,automaat (6 Käiku),must met.,29950
https://www.auto24.ee/soidukid/3934776,BMW X6 xDrive M-Sportpakett,2016,maastur,kupee,3.0 190kW,diisel,181000,nelikvedu,automaat,hall met.,29980
https://www.auto24.ee/soidukid/4226514,Toyota Hilux + Azar4 Offroad autoelamu kastikale,2007,maastur,pikap,2.5 88kW,diisel,135000,nelikvedu,manuaal,hõbedane,29982
https://www.auto24.ee/soidukid/4237993,Audi A4 AVANT,2024,sõiduauto,universaal,2.0 FSI 110kW,hübriid (bensiin / elekter),1600,esivedu,automaat,must met.,29990
https://www.auto24.ee/soidukid/4123381,Audi A6,2019,sõiduauto,universaal,2.0 150kW,diisel,24000,esivedu,automaat,hall met.,29990
https://www.auto24.ee/soidukid/4148517,Audi A6,2021,sõiduauto,universaal,2.0 150kW,hübriid (diisel / elekter),114000,nelikvedu,automaat,must met.,29990
https://www.auto24.ee/soidukid/4243539,Audi SQ7,2017,sõiduauto,universaal,4.0 320kW,diisel,199625,nelikvedu,automaat,valge met.,29990
https://www.auto24.ee/soidukid/4227881,BMW 218 M-Sportpakett,2023,sõiduauto,sedaan,1.5 100kW,bensiin,44900,esivedu,automaat,valge (Alpine white),29990
https://www.auto24.ee/soidukid/4245388,BMW 530,2022,sõiduauto,universaal,2.0 215kW,pistikhübriid (bensiin / elekter),90900,nelikvedu,automaat,must (blacksapphire),29990
https://www.auto24.ee/soidukid/4038426,BMW 730 Long XDrive M-Pakett,2018,sõiduauto,sedaan,3.0 195kW,diisel,216000,nelikvedu,automaat,,29990
https://www.auto24.ee/soidukid/4236465,BMW X3 d xDrive Shadow Line,2019,sõiduauto,universaal,3.0 195kW,diisel,184100,nelikvedu,automaat,valge met.,29990
https://www.auto24.ee/soidukid/4088806,BMW X5 M50D,2018,maastur,universaal,3.0 280kW,diisel,189900,nelikvedu,automaat,hall met.,29990
https://www.auto24.ee/soidukid/4211766,BYD Atto 2 Boost,2025,sõiduauto,luukpära,130kW,elekter,6500,esivedu,automaat,heleroheline met. (Hiking Green),29990
https://www.auto24.ee/soidukid/4242545,BYD Atto 2 Boost,2025,sõiduauto,luukpära,130kW,elekter,50,esivedu,automaat,valge met. (Skiing White),29990
https://www.auto24.ee/soidukid/4206154,Chevrolet Bel Air 4d 350cid,1957,sõiduauto,sedaan,5.7 350cid 200kW,bensiin,99999,tagavedu,automaat (TH350),tumepunane met.,29990
https://www.auto24.ee/soidukid/4193088,Citroen E-C3 e-MAX,2025,sõiduauto,sedaan,,elekter,15,esivedu,automaat,punane met.,29990
https://www.auto24.ee/soidukid/4172974,Ford S-MAX,2020,sõiduauto,mahtuniversaal,2.0 Ecoblue Facelift 2021 140kW,diisel,106500,nelikvedu,automaat,must met. (Agate Black metallic),29990
https://www.auto24.ee/soidukid/4233769,Hyundai Ioniq 5 Premium,2021,sõiduauto,luukpära,225kW,elekter,82500,nelikvedu,automaat,must met.,29990
https://www.auto24.ee/soidukid/4122791,Kia Niro EX Comfort Pack 6DCT,2024,sõiduauto,universaal,1.6 77kW,hübriid (bensiin / elekter),21000,esivedu,automaat,sinine met.,29990
https://www.auto24.ee/soidukid/4129721,Kia Sportage GT-Line MHEV,2023,maastur,universaal,1.6 132kW,hübriid (bensiin / elekter),29000,esivedu,automaat (7-käiku),valge met. (Deluxe White/Black),29990
https://www.auto24.ee/soidukid/4245211,Lexus NX 300h AWD Executive,2017,sõiduauto,universaal,2.5 114kW,hübriid (bensiin / elekter),77000,nelikvedu,automaat,valge,29990
https://www.auto24.ee/soidukid/4243789,Lexus NX 300h Executive,2019,sõiduauto,universaal,2.5 114kW,hübriid (bensiin / elekter),61000,nelikvedu,automaat,hall,29990
https://www.auto24.ee/soidukid/4239457,Lexus NX 300h Facelift Executive + 10.3,2018,sõiduauto,mahtuniversaal,2.5 114kW,hübriid (bensiin / elekter),137000,nelikvedu,automaat,valge,29990
https://www.auto24.ee/soidukid/4227685,Maxus Euniq 6 Grand SUV,2024,sõiduauto,universaal (UNIVERSAAL),130kW,elekter,11500,esivedu,automaat (AUTOMAAT),valge (White),29990
https://www.auto24.ee/soidukid/4156401,Mercedes-Benz E 200 Night Package,2020,sõiduauto,sedaan,1.6 118kW,diisel,129567,tagavedu,automaat (9g),must,29990
https://www.auto24.ee/soidukid/4245537,Mercedes-Benz E 300 DE,2022,sõiduauto,universaal,2.0 225kW,pistikhübriid (diisel / elekter),142593,tagavedu,automaat,must,29990
https://www.auto24.ee/soidukid/4246405,Mercedes-Benz E 300,2020,sõiduauto,universaal,2.0 225kW,pistikhübriid (diisel / elekter),159950,nelikvedu,automaat,sinine met.,29990
https://www.auto24.ee/soidukid/3886995,Mercedes-Benz GL 500 BRABUS 6.1,2007,maastur,universaal,5.5 374kW,bensiin,215000,nelikvedu,automaat,must,29990
https://www.auto24.ee/soidukid/4189898,Mercedes-Benz T 180,2024,sõiduauto,universaal,1.5 85kW,diisel,58000,esivedu,automaat (7k.),hall met. (Chromite Gray),29990
https://www.auto24.ee/soidukid/4044276,Nissan Navara,2021,maastur,pikap,2.3 140kW,diisel,82000,nelikvedu,automaat,must,29990
https://www.auto24.ee/soidukid/4249057,Opel,2025,sõiduauto,mahtuniversaal,107kW,hübriid (bensiin / elekter),15850,esivedu,automaat,hall (Kristall Silver),29990
https://www.auto24.ee/soidukid/4215891,Peugeot 408 GT,2024,sõiduauto,luukpära,1199cm³ Hybrid 100kW,hübriid (bensiin / elekter),5300,esivedu,automaat (e-DCS6),must (Perla Nera),29990
https://www.auto24.ee/soidukid/4225101,Peugeot Rifter L1 Allure BlueHDi 130 AT8 N1,2025,sõiduauto,mahtuniversaal,1.5 96kW,diisel,2000,esivedu,automaat,roheline,29990
https://www.auto24.ee/soidukid/4243423,POLESTAR 2,2020,sõiduauto,luukpära,350kW,elekter,116252,nelikvedu,automaat,tumesinine met. (Denim Blue),29990
https://www.auto24.ee/soidukid/4227581,Porsche Cayenne S,2015,sõiduauto,mahtuniversaal,4.1 283kW,diisel,172000,nelikvedu,automaat,must,29990
https://www.auto24.ee/soidukid/4047137,Porsche Macan,2016,maastur,universaal,3.0 190kW,diisel,220000,nelikvedu,automaat,tumehall,29990
https://www.auto24.ee/soidukid/4227813,Porsche Panamera,2015,sõiduauto,sedaan,3.0 221kW,diisel,96700,tagavedu,automaat,hall met.,29990
https://www.auto24.ee/soidukid/4178054,Porsche Panamera,2016,sõiduauto,luukpära,3.6 228kW,bensiin,119000,nelikvedu,automaat,must,29990
https://www.auto24.ee/soidukid/4225661,Skoda Kodiaq Ambition,2023,sõiduauto,universaal (UNIVERSAAL),1.5 110kW,bensiin,38000,esivedu,automaat (AUTOMAAT),hõbedane met. (Silver metallik),29990
https://www.auto24.ee/soidukid/4187652,Tesla Model 3,2021,sõiduauto,sedaan,Dual Motor Long Range 366kW,elekter,68173,nelikvedu,automaat,tumehall met. (Midnight Silver),29990
https://www.auto24.ee/soidukid/4249711,Tesla Model 3 Facelift Long Range AWD AUTOPILOT DUAL MOT,2021,sõiduauto,sedaan,366kW,elekter,54517,nelikvedu,automaat,must met.,29990
https://www.auto24.ee/soidukid/4248254,Tesla Model 3,2021,sõiduauto,sedaan,366kW,elekter,55200,nelikvedu,automaat,sinine met.,29990
https://www.auto24.ee/soidukid/3792330,Tesla Model 3 PERFORMANCE AWD,2021,sõiduauto,sedaan,378kW,elekter,66000,nelikvedu,automaat,must met.,29990
https://www.auto24.ee/soidukid/4144505,Toyota Corolla Hybrid Touring Sports,2025,sõiduauto,universaal,1.8 72kW,hübriid (bensiin / elekter),690,esivedu,automaat,helepruun met. (Oxide Bronze),29990
https://www.auto24.ee/soidukid/4228155,Toyota Corolla Touring Sports Luxury Plus,2022,sõiduauto,universaal,2.0 Hybrid 112kW,hübriid (bensiin / elekter),59000,esivedu,automaat,hõbedane met. (Precious Silver),29990
https://www.auto24.ee/soidukid/4223924,Toyota RAV4,2023,maastur,universaal,2.0 Dynamic Force 129kW,bensiin,47200,esivedu,automaat,must met.,29990
https://www.auto24.ee/soidukid/4163476,Volkswagen Passat,2021,sõiduauto,universaal,2.0 TDI 147kW,diisel,110000,nelikvedu,automaat (DSG),valge met.,29990
https://www.auto24.ee/soidukid/4250337,Volvo V60,2021,sõiduauto,universaal,2.0 T6 Twin-Engine Plug-In Hybrid 251kW,pistikhübriid (bensiin / elekter),114000,nelikvedu,automaat (Geartronic),valge (Ice White),29990
https://www.auto24.ee/soidukid/4209770,Volvo V60 Cross Country AWD Inscription KERS,2021,sõiduauto,universaal,2.0 145kW,hübriid (diisel / elekter),173500,nelikvedu,automaat,hall met.,29990
https://www.auto24.ee/soidukid/4234258,Volvo XC40 Xenium Intelli Safe Pro MY20,2020,maastur,universaal,2.0 D4 140kW,diisel,112000,nelikvedu,automaat (8-speed Geartronic automatic transmission),punane met. (Fusion Red),29990
https://www.auto24.ee/soidukid/4235611,Volvo XC60,2019,maastur,universaal,2.0 D5 173kW,diisel,179000,nelikvedu,automaat,sinine met. (Denim Blue),29990
https://www.auto24.ee/soidukid/4065185,Volvo XC60,2021,maastur,universaal,2.0 B4 145kW,hübriid (diisel / elekter),148900,nelikvedu,"automaat (Automatic (Manumatic), 8-speed)",valge,29990
https://www.auto24.ee/soidukid/4250449,Volvo XC90 R-Design AWD,2017,maastur,universaal,2.0 D5 177kW,diisel,114000,nelikvedu,automaat,valge met.,29990
https://www.auto24.ee/soidukid/4245854,BMW X5 M-Sportpakett X-Drive,2018,maastur,universaal,3.0 190kW,diisel,145900,nelikvedu,automaat,must met.,29995
https://www.auto24.ee/soidukid/4249240,Polestar 2 Long Range AWD,2022,sõiduauto,sedaan,Dual Motor 160kW,elekter,101820,nelikvedu,automaat,helehall met.,29995
https://www.auto24.ee/soidukid/4247537,Toyota Corolla,2025,sõiduauto,universaal,1.8 Hybrid 72kW,hübriid (bensiin / elekter),19870,esivedu,automaat,sinine,29995
https://www.auto24.ee/soidukid/4243374,Toyota Corolla Cross,2023,sõiduauto,luukpära,2.0 Hybrid Dynamic Force 112kW,hübriid (bensiin / elekter),54907,esivedu,automaat,hall met.,29995
https://www.auto24.ee/soidukid/4028555,Toyota ProAce City,2024,sõiduauto,mahtuniversaal,1.5 96kW,diisel,26,esivedu,automaat,hall met.,29995
https://www.auto24.ee/soidukid/4241297,Toyota RAV4,2021,maastur,universaal,2.5 131kW,hübriid (bensiin / elekter),91115,esivedu,automaat,must,29995
https://www.auto24.ee/soidukid/4221104,Audi Q3 Sportback S-Line TFSI Quattro,2019,sõiduauto,luukpära,2.0 169kW,bensiin,77442,nelikvedu,automaat,must met. (Mythos),29999
https://www.auto24.ee/soidukid/4220663,BMW 430,2018,sõiduauto,sedaan,3.0 190kW,diisel,64000,nelikvedu,automaat,must,29999
https://www.auto24.ee/soidukid/4237696,BMW 530 e xDrive M-Sportpakett Shadowline,2021,sõiduauto,universaal,2.0 215kW,pistikhübriid (bensiin / elekter),176200,nelikvedu,automaat,sinine,29999
https://www.auto24.ee/soidukid/4194027,BMW 530 xDrive Touring M-Sportpakett,2018,sõiduauto,universaal,3.0 195kW,diisel,103100,nelikvedu,automaat,sinine met.,29999
https://www.auto24.ee/soidukid/4224202,BMW 740,2016,sõiduauto,sedaan (Pikk),3.0 235kW,diisel,,nelikvedu,automaat,hall met.,29999
https://www.auto24.ee/soidukid/4237410,BMW X5 F15 M-pakett B&O,2014,sõiduauto,universaal,3.0 190kW,diisel,204000,nelikvedu,automaat,valge met.,29999
https://www.auto24.ee/soidukid/4241516,BMW X6,2017,sõiduauto,mahtuniversaal,3.0 280kW,diisel,154500,nelikvedu,automaat,must met.,29999
https://www.auto24.ee/soidukid/3984474,Chevrolet Silverado,2015,maastur,pikap,5.3 265kW,bensiin,161000,nelikvedu,automaat,hall,29999
https://www.auto24.ee/soidukid/4195184,Cupra Born,2023,sõiduauto,universaal,150kW,elekter,21625,tagavedu,automaat,tumehall (Quasar Grey 5V5V),29999
https://www.auto24.ee/soidukid/4025373,Ford Mustang GT Procharger 700 HP,2020,sõiduauto,kupee,5.0,bensiin,22500,tagavedu,automaat,oranž met.,29999
https://www.auto24.ee/soidukid/4235066,Mercedes-Benz A 200 AMG,2022,sõiduauto,sedaan,1.3 120kW,bensiin,46000,esivedu,automaat (7G-DCT),hall met. (Iridium silver - Metallic finish (775)),29999
https://www.auto24.ee/soidukid/4246126,Mercedes-Benz CL 600,1996,sõiduauto,kupee,6.0 290kW,bensiin,84000,tagavedu,automaat,helehall met.,29999
https://www.auto24.ee/soidukid/4201380,Mercedes-Benz CLA 250 e Shooting Brake AMG-Pakett,2022,sõiduauto,universaal,1.3 162kW,pistikhübriid (bensiin / elekter),28500,esivedu,automaat,hall met. (Iridium silver),29999
https://www.auto24.ee/soidukid/4163187,Mercedes-Benz GLS 350 Black Edition AMG,2017,maastur,universaal,3.0 190kW,diisel,,nelikvedu,automaat,must,29999
https://www.auto24.ee/soidukid/4165266,Skoda Octavia,2021,sõiduauto,universaal,2.0 TDi 147kW,diisel,104000,nelikvedu,automaat (DSG),must met.,29999
https://www.auto24.ee/soidukid/4241572,Toyota Yaris Circuit Pack,2022,sõiduauto,luukpära,1.6 192kW,bensiin,26500,nelikvedu,manuaal,must,29999
https://www.auto24.ee/soidukid/4240099,Toyota Yaris GR Circuit Pack,2021,sõiduauto,luukpära,1.6 192kW,bensiin,34000,nelikvedu,manuaal,valge met.,29999
https://www.auto24.ee/soidukid/4143797,Volkswagen Amarok,2019,maastur,pikap,3.0 190kW,diisel,144500,nelikvedu,automaat,valge,29999
https://www.auto24.ee/soidukid/4226259,Volkswagen ID.4,2022,sõiduauto,universaal,77kWh 150kW,elekter,61043,tagavedu,automaat,sinine met.,29999
https://www.auto24.ee/soidukid/4225250,Volvo XC90 Inscription Polar+,2017,maastur,universaal,2.0 173kW,diisel,130635,nelikvedu,automaat (8-k),tumehall,29999
https://www.auto24.ee/soidukid/4241451,Volvo XC90 INSCRIPTION T6,2020,maastur,universaal,2.0 228kW,bensiin,205000,nelikvedu,automaat,valge met.,29999
https://www.auto24.ee/soidukid/4227420,Audi A4,2024,sõiduauto,universaal,2.0 195kW,hübriid (bensiin / elekter),38000,nelikvedu,automaat,must met.,30000
https://www.auto24.ee/soidukid/4237209,Audi A6 40 TDI S-LINE Sport,2019,sõiduauto,universaal,2.0 150kW,diisel,153000,esivedu,automaat,sinine met.,30000
https://www.auto24.ee/soidukid/4246981,BMW 430,2018,sõiduauto,kupee,2.0 185kW,bensiin,63133,nelikvedu,automaat,sinine,30000
https://www.auto24.ee/soidukid/3856907,BMW 520,2021,sõiduauto,sedaan,2.0 140kW,hübriid (diisel / elekter),62000,tagavedu,automaat,valge,30000
https://www.auto24.ee/soidukid/4243330,BMW 520,2021,sõiduauto,universaal,2.0 M-Pakett 140kW,hübriid (diisel / elekter),180000,nelikvedu,automaat,sinine met.,30000
https://www.auto24.ee/soidukid/4003769,BMW 520,2021,sõiduauto,sedaan,2.0 MHEV 135kW,hübriid (bensiin / elekter),50000,tagavedu,automaat,sinine,30000
https://www.auto24.ee/soidukid/4233726,BMW 530,2020,sõiduauto,universaal,3.0 210kW,hübriid (diisel / elekter),280000,nelikvedu,automaat,must met. (Carbon-Schwarz),30000
https://www.auto24.ee/soidukid/4244294,Cupra Leon,2021,sõiduauto,universaal,2.0 228kW,bensiin,83000,nelikvedu,automaat,valge met.,30000
https://www.auto24.ee/soidukid/4231678,Ford Tourneo Custom,2019,sõiduauto,mahtuniversaal,2.0 125kW,diisel,135000,esivedu,automaat,sinine,30000
https://www.auto24.ee/soidukid/4185595,Ford Tourneo Custom,2021,sõiduauto,mahtuniversaal,2.0 136kW,diisel,90000,esivedu,automaat,tumehall,30000
https://www.auto24.ee/soidukid/4133752,Kia Sportage GT-Line HEV 6AT,2022,maastur,universaal,1.6 T-GDI 147kW,hübriid (bensiin / elekter),44600,esivedu,automaat,valge met. (Deluxe White),30000
https://www.auto24.ee/soidukid/4180504,Land Rover Range Rover Sport,2018,maastur,universaal,3.0 306PS 250kW,bensiin,82000,nelikvedu,automaat,must met.,30000
https://www.auto24.ee/soidukid/4180504,Land Rover Range Rover Sport,2018,maastur,universaal,3.0 306PS 250kW,bensiin,82000,nelikvedu,automaat,must met.,30000
https://www.auto24.ee/soidukid/4099134,Land Rover Range Rover Vogue,2016,maastur,universaal,3.0 190kW,diisel,156500,nelikvedu,automaat,helepruun,30000
https://www.auto24.ee/soidukid/4210234,Lexus RX 450h,2017,maastur,universaal,3.5 193kW,hübriid (bensiin / elekter),142000,nelikvedu,automaat,must,30000
https://www.auto24.ee/soidukid/4243784,Lexus RX 450h Luxury - hele sisu,2016,maastur,universaal,3.5 193kW,hübriid (bensiin / elekter),163000,nelikvedu,automaat,valge met.,30000
https://www.auto24.ee/soidukid/4236427,Mercedes-Benz C 300 AMG Line Night Package,2019,sõiduauto,sedaan,2.0 190kW,hübriid (bensiin / elekter),87000,tagavedu,automaat,valge met. (MANUFAKTUR DIAMOND WHITE BRIGHT - METALLIC FINISH),30000
https://www.auto24.ee/soidukid/4247291,Mercedes-Benz E 350,2018,sõiduauto,sedaan (sedan),3.0 190kW,diisel,78827,tagavedu,automaat,valge met. (DIAMOND WHITE),30000
https://www.auto24.ee/soidukid/4248768,Mercedes-Benz GL 350,2015,maastur,universaal,3.0 190kW,diisel,214400,nelikvedu,automaat,valge,30000
https://www.auto24.ee/soidukid/4242923,Mercedes-Benz GLE 350 Amg,2015,sõiduauto,kupee,3.0 190kW,diisel,,nelikvedu,automaat,hõbedane met.,30000
https://www.auto24.ee/soidukid/4178857,Mercedes-Benz GLE 400,2017,maastur,universaal,3.0 245kW,bensiin,148000,nelikvedu,automaat,must met.,30000
https://www.auto24.ee/soidukid/3988542,Porsche Macan,2017,sõiduauto,universaal,3.0 190kW,diisel,162000,nelikvedu,automaat,hall met.,30000
https://www.auto24.ee/soidukid/4211514,Rolls-Royce Silver Shadow II,1978,sõiduauto,sedaan,6.8 149kW,bensiin,,tagavedu,automaat,punane (Cardinal Red),30000
https://www.auto24.ee/soidukid/4178296,Tesla Model 3 Performance Dual-Motor AWD 2021,2021,sõiduauto,sedaan,377kW,elekter,71000,nelikvedu,automaat,valge (Pearl White),30000
https://www.auto24.ee/soidukid/4250044,VAZ 2103,1979,sõiduauto,sedaan,1.5 57kW,bensiin,912,tagavedu,manuaal,valge,30000
https://www.auto24.ee/soidukid/4244007,Volvo V90,2019,sõiduauto,universaal,2.0 140kW,diisel,107000,esivedu,automaat,beež met.,30000
https://www.auto24.ee/soidukid/4241591,Mercedes-Benz GLS 350,2016,maastur,universaal,3.0 TDI 190kW,diisel,283500,nelikvedu,automaat,valge met. (DIAMOND WHITE - METALLIC PAINT),30200
https://www.auto24.ee/soidukid/4237646,Volkswagen Multivan,2017,sõiduauto,mahtuniversaal,2.0 150kW,diisel,228338,nelikvedu,automaat,hõbedane,30200
https://www.auto24.ee/soidukid/4111040,Skoda Kodiaq RS,2020,maastur,universaal,2.0 176kW,diisel,40152,nelikvedu,automaat,sinine met.,30250
https://www.auto24.ee/soidukid/3995945,Kia Sportage MHEV EX NAVI,2025,sõiduauto,universaal,1.6 T-GDI 118kW,bensiin,11466,esivedu,automaat (7DCT),valge met. (Deluxe White),30300
https://www.auto24.ee/soidukid/4206896,Subaru Crosstrek,2024,sõiduauto,universaal,2.0 100kW,hübriid (bensiin / elekter),6000,nelikvedu,automaat,sinine (Oasis Blue),30490
https://www.auto24.ee/soidukid/4240626,Toyota Corolla,2024,sõiduauto,universaal,2.0 112kW,hübriid (bensiin / elekter),29111,esivedu,automaat,tumesinine met. (Dark blue metallik),30490
https://www.auto24.ee/soidukid/4247128,Toyota RAV4 Luxury Plus AWD,2023,sõiduauto,universaal (UNIVERSAAL),2.0 129kW,bensiin,61692,nelikvedu,automaat,hõbedane met. (Silver metallik),30490
https://www.auto24.ee/soidukid/4185740,Volvo XC90 MY 2018,2017,maastur,universaal,2.0 173kW,diisel,172601,nelikvedu,automaat,valge,30490
https://www.auto24.ee/soidukid/4129896,Toyota C-HR,2024,sõiduauto,luukpära,1.8 72kW,hübriid (bensiin / elekter),24542,esivedu,automaat,must,30495
https://www.auto24.ee/soidukid/4231183,Cupra Formentor,2021,sõiduauto,universaal,2.0 228kW,bensiin,61000,nelikvedu,automaat,tumehall,30499
https://www.auto24.ee/soidukid/4121143,Audi A4,2020,sõiduauto,universaal,2.0 180kW,hübriid (bensiin / elekter),62000,nelikvedu,automaat (7. käiguline Tiptronic),hall met. (Terra Grau Metallic),30500
https://www.auto24.ee/soidukid/4184492,Audi e-tron,2019,maastur,universaal,158kW,elekter,92000,nelikvedu,automaat,tumesinine,30500
https://www.auto24.ee/soidukid/4217049,Audi Q3 Sportback,2021,sõiduauto,luukpära,1.5 110kW,hübriid (bensiin / elekter),29800,esivedu,automaat,must met.,30500
https://www.auto24.ee/soidukid/4231883,Citroen Berlingo L1 SHINE BlueHDi,2025,sõiduauto,mahtuniversaal,1.5 96kW,diisel,49,esivedu,automaat (8-k),sinine met. (Libeccio),30500
https://www.auto24.ee/soidukid/4246609,Cupra Leon VZ,2022,sõiduauto,universaal,2.0 228kW,bensiin,22300,nelikvedu,automaat (DSG),hall met. (Urban Silver (L5L5)),30500
https://www.auto24.ee/soidukid/4247939,Mercedes-Benz GLB 200 Progressive,2021,sõiduauto,universaal,1.3 120kW,bensiin,73500,esivedu,automaat (7G-DCT),must (Nacht Schwarz),30500
https://www.auto24.ee/soidukid/4014881,Skoda Karoq Sportline,2024,sõiduauto,universaal,1.5 TSI 110kW,bensiin,30000,esivedu,automaat (DSG),punane met. (Velvet Red),30500
https://www.auto24.ee/soidukid/4248222,Toyota C-HR,2024,sõiduauto,luukpära,1.8 Hybrid 140 72kW,hübriid (bensiin / elekter),11020,esivedu,automaat,valge met.,30500
https://www.auto24.ee/soidukid/4235119,Volkswagen Tiguan,2021,maastur,universaal,2.0 140kW,bensiin,57500,nelikvedu,automaat,pruun,30500
https://www.auto24.ee/soidukid/4235555,Volvo V60,2020,sõiduauto,universaal,2.0 T8 Twin-Engine PLUG-IN-HYBRID 293kW,pistikhübriid (bensiin / elekter),93000,nelikvedu,automaat (Geartronic),tumehall met. (Saville gray),30500
https://www.auto24.ee/soidukid/4213580,Volvo V60 T6 Twin Engine AWD Inscription,2020,sõiduauto,universaal,2.0 Plug-In-Hybrid 251kW,pistikhübriid (bensiin / elekter),105000,nelikvedu,automaat,valge,30500
https://www.auto24.ee/soidukid/4131269,Volvo XC90 D5 Inscription Polestar,2018,sõiduauto,universaal,2.0 177kW,diisel,221000,nelikvedu,automaat,must met.,30500
https://www.auto24.ee/soidukid/4238593,Kia XCeed GT-Line Comfort Pack,2025,sõiduauto,luukpära,1.6 T-GDI 132kW,bensiin,1,esivedu,automaat (7DCT),tumepunane met. (Magma Red),30590
https://www.auto24.ee/soidukid/4230816,Skoda Kodiaq Sportline 4x4,2021,sõiduauto,universaal,2.0 140kW,bensiin,96400,nelikvedu,automaat,must (Black magic),30600
https://www.auto24.ee/soidukid/4234509,BMW 430,2017,sõiduauto,kabriolett,2.0 185kW,bensiin,154000,nelikvedu,automaat,valge met.,30650
https://www.auto24.ee/soidukid/4231813,Toyota RAV4,2020,maastur,universaal,2.5 131kW,hübriid (bensiin / elekter),71755,nelikvedu,automaat,hõbedane met.,30695
https://www.auto24.ee/soidukid/4234691,Audi A6 50 TSFI e Quattro,2021,sõiduauto,sedaan,2.0 195kW,pistikhübriid (bensiin / elekter),149000,nelikvedu,automaat,must met.,30700
https://www.auto24.ee/soidukid/4207258,Tesla Model X 100D,2017,sõiduauto,luukpära,386kW,elekter,186500,nelikvedu,,hall,30800
https://www.auto24.ee/soidukid/4235656,Tesla Model X 100D FSD,2017,maastur,universaal,386kW,elekter,140000,nelikvedu,automaat,tumehall met.,30800
https://www.auto24.ee/soidukid/4244274,Toyota RAV4,2023,sõiduauto,universaal,1987cm³ 129kW,bensiin,46308,nelikvedu,automaat,hall met. (Metallic Grey (1G3)),30890
https://www.auto24.ee/soidukid/4248227,Volvo S90,2017,sõiduauto,sedaan,2.0 T8 Twin-Engine Plug-In Hybrid 288kW,pistikhübriid (bensiin / elekter),113000,nelikvedu,automaat (Geartronic),valge met. (White metallik),30890
https://www.auto24.ee/soidukid/4244570,Audi A3 S-Line,2023,sõiduauto,sedaan,2.0 110kW,diisel,25492,esivedu,automaat,must,30900
https://www.auto24.ee/soidukid/4232542,Audi A6 S-Line,2020,sõiduauto,universaal,2.0 150kW,hübriid (diisel / elekter),134200,nelikvedu,automaat,hall met.,30900
https://www.auto24.ee/soidukid/4202498,Audi e-tron S,2021,sõiduauto,luukpära,230kW,elekter,32700,nelikvedu,automaat,must,30900
https://www.auto24.ee/soidukid/4239361,Audi Q3,2019,sõiduauto,universaal,2.0 169kW,bensiin,49094,nelikvedu,automaat,valge met. (Glacier White Metallic),30900
